t_s,state,copter_n,copter_e,copter_d,rover_n,rover_e,in_fov,occluded,bbox_cx,bbox_cy,px_err,vx_cmd,vy_cmd,loop_ms
8.18,CARRY,3.49,0.15,-9.58,4.6,-0.01,1,0,319.0,174.5,65.5,1.31,-0.02,50.6
8.23,CARRY,3.49,0.15,-9.58,4.63,-0.01,1,0,319.0,173.5,66.5,1.33,-0.02,54.6
8.28,CARRY,3.66,0.14,-9.58,4.66,-0.01,1,0,318.5,181.5,58.5,1.17,-0.03,49.3
8.33,CARRY,3.66,0.14,-9.58,4.68,-0.01,1,0,318.5,180.5,59.5,1.19,-0.03,54.9
8.39,CARRY,3.84,0.13,-9.58,4.71,-0.01,1,0,318.0,188.5,51.5,1.03,-0.04,49.4
8.44,CARRY,3.84,0.13,-9.58,4.73,-0.01,1,0,318.5,187.5,52.5,1.05,-0.03,54.4
8.5,CARRY,4.0,0.12,-9.58,4.76,-0.01,1,0,318.0,195.5,44.5,0.89,-0.04,49.6
8.55,CARRY,4.16,0.1,-9.58,4.79,-0.01,1,0,317.5,203.5,36.6,0.73,-0.05,54.9
8.6,CARRY,4.16,0.1,-9.58,4.82,-0.01,1,0,318.0,201.5,38.6,0.77,-0.04,48.5
8.65,CARRY,4.31,0.09,-9.58,4.84,-0.01,1,0,317.5,209.0,31.1,0.62,-0.05,55.4
8.71,CARRY,4.31,0.09,-9.58,4.87,-0.01,1,0,318.0,207.5,32.6,0.65,-0.04,48.2
8.76,CARRY,4.46,0.08,-9.58,4.89,-0.01,1,0,318.0,214.5,25.6,0.51,-0.04,54.5
8.81,CARRY,4.46,0.08,-9.58,4.92,-0.01,1,0,318.5,212.5,27.5,0.55,-0.03,48.3
8.86,CARRY,4.59,0.06,-9.58,4.95,-0.01,1,0,318.5,218.5,21.6,0.43,-0.03,54.2
8.92,CARRY,4.59,0.06,-9.58,4.97,-0.01,1,0,318.5,217.5,22.5,0.45,-0.03,48.4
8.97,CARRY,4.71,0.05,-9.58,5.0,-0.01,1,0,318.5,222.5,17.6,0.35,-0.03,54.5
9.03,CARRY,4.71,0.05,-9.58,5.03,-0.01,1,0,318.5,221.0,19.1,0.38,-0.03,48.0
9.08,CARRY,4.81,0.03,-9.58,5.05,-0.01,1,0,319.0,226.5,13.5,0.27,-0.02,54.7
9.13,CARRY,4.81,0.03,-9.58,5.08,-0.01,1,0,319.0,225.0,15.0,0.3,-0.02,48.1
9.18,CARRY,4.91,0.02,-9.58,5.11,-0.01,1,0,319.0,229.0,11.0,0.22,-0.02,55.9
9.24,CARRY,4.91,0.02,-9.58,5.13,-0.01,1,0,319.5,227.5,12.5,0.25,-0.01,49.4
9.29,CARRY,5.0,0.01,-9.58,5.16,-0.01,1,0,319.5,231.0,9.0,0.18,-0.01,56.0
9.35,CARRY,5.07,-0.0,-9.58,5.19,-0.01,1,0,320.0,234.0,6.0,0.12,0.0,49.1
9.4,CARRY,5.07,-0.0,-9.58,5.21,-0.01,1,0,320.0,232.5,7.5,0.15,0.0,54.0
9.45,CARRY,5.14,-0.01,-9.58,5.24,-0.01,1,0,321.0,235.0,5.1,0.1,0.02,48.7
9.5,CARRY,5.14,-0.01,-9.58,5.26,-0.01,1,0,320.5,233.0,7.0,0.14,0.01,53.4
9.56,CARRY,5.2,-0.02,-9.58,5.29,-0.01,1,0,321.5,235.0,5.2,0.1,0.03,48.8
9.61,CARRY,5.2,-0.02,-9.58,5.32,-0.01,1,0,321.0,234.0,6.1,0.12,0.02,53.8
9.66,CARRY,5.25,-0.03,-9.58,5.34,-0.01,1,0,322.0,235.0,5.4,0.1,0.04,49.2
9.71,CARRY,5.25,-0.03,-9.58,5.37,-0.01,1,0,322.0,234.0,6.3,0.12,0.04,54.3
9.77,CARRY,5.29,-0.04,-9.58,5.4,-0.01,1,0,322.5,235.0,5.6,0.1,0.05,49.4
9.82,CARRY,5.29,-0.04,-9.58,5.42,-0.01,1,0,322.0,233.0,7.3,0.14,0.04,53.6
9.87,CARRY,5.33,-0.05,-9.58,5.45,-0.01,1,0,322.0,234.0,6.3,0.12,0.04,48.5
9.92,CARRY,5.33,-0.05,-9.58,5.47,-0.01,1,0,322.5,232.0,8.4,0.16,0.05,53.4
9.98,CARRY,5.36,-0.05,-9.58,5.5,-0.01,1,0,323.0,233.0,7.6,0.14,0.06,48.9
10.03,CARRY,5.36,-0.05,-9.58,5.53,-0.01,1,0,323.0,231.0,9.5,0.18,0.06,53.9
10.08,CARRY,5.39,-0.05,-9.58,5.55,-0.01,1,0,323.0,231.0,9.5,0.18,0.06,49.2
10.13,CARRY,5.39,-0.05,-9.58,5.58,-0.01,1,0,323.5,230.0,10.6,0.2,0.07,54.2
10.19,CARRY,5.42,-0.06,-9.58,5.61,-0.01,1,0,323.5,230.0,10.6,0.2,0.07,48.8
10.24,CARRY,5.42,-0.06,-9.58,5.63,-0.01,1,0,324.0,228.0,12.6,0.24,0.08,54.1
10.29,CARRY,5.44,-0.06,-9.58,5.66,-0.01,1,0,324.5,228.0,12.8,0.24,0.09,49.3
10.34,CARRY,5.46,-0.06,-9.58,5.68,-0.01,1,0,324.5,228.0,12.8,0.24,0.09,54.4
10.4,CARRY,5.46,-0.06,-9.58,5.71,-0.01,1,0,324.5,226.0,14.7,0.28,0.09,49.0
10.45,CARRY,5.48,-0.06,-9.58,5.74,-0.01,1,0,324.5,226.0,14.7,0.28,0.09,54.6
10.5,CARRY,5.48,-0.06,-9.58,5.77,-0.01,1,0,324.0,225.0,15.5,0.3,0.08,48.3
10.55,CARRY,5.51,-0.05,-9.58,5.79,-0.01,1,0,324.0,224.5,16.0,0.31,0.08,54.4
10.61,CARRY,5.51,-0.05,-9.58,5.82,-0.01,1,0,324.5,222.5,18.1,0.35,0.09,49.0
10.66,CARRY,5.53,-0.05,-9.58,5.84,-0.01,1,0,324.5,222.5,18.1,0.35,0.09,54.9
10.71,CARRY,5.53,-0.05,-9.58,5.87,-0.01,1,0,324.5,221.0,19.5,0.38,0.09,48.0
10.76,CARRY,5.56,-0.05,-9.58,5.9,-0.01,1,0,324.5,221.0,19.5,0.38,0.09,49.5
10.81,CARRY,5.56,-0.05,-9.58,5.92,-0.01,1,0,324.5,220.0,20.5,0.4,0.09,51.6
10.87,CARRY,5.58,-0.04,-9.58,5.95,-0.01,1,0,324.5,219.5,21.0,0.41,0.09,50.1
10.92,CARRY,5.58,-0.04,-9.58,5.97,-0.01,1,0,324.5,218.0,22.5,0.44,0.09,50.4
10.97,CARRY,5.61,-0.04,-9.58,6.0,-0.01,1,0,324.5,218.5,22.0,0.43,0.09,50.8
11.02,CARRY,5.61,-0.04,-9.58,6.02,-0.01,1,0,324.0,217.0,23.3,0.46,0.08,50.1
11.07,CARRY,5.64,-0.04,-9.58,6.05,-0.01,1,0,324.0,217.0,23.3,0.46,0.08,50.5
11.12,CARRY,5.64,-0.04,-9.58,6.08,-0.01,1,0,324.5,216.0,24.4,0.48,0.09,50.0
11.17,CARRY,5.68,-0.03,-9.58,6.1,-0.01,1,0,324.5,216.0,24.4,0.48,0.09,52.1
11.23,CARRY,5.68,-0.03,-9.58,6.13,-0.01,1,0,324.5,214.5,25.9,0.51,0.09,49.8
11.28,CARRY,5.71,-0.03,-9.58,6.15,-0.01,1,0,324.5,216.0,24.4,0.48,0.09,50.7
11.33,CARRY,5.71,-0.03,-9.58,6.18,-0.01,1,0,324.5,216.0,24.4,0.48,0.09,50.3
11.38,CARRY,5.75,-0.03,-9.58,6.2,-0.01,1,0,324.5,217.0,23.4,0.46,0.09,51.4
11.43,CARRY,5.75,-0.03,-9.58,6.23,-0.01,1,0,324.5,216.0,24.4,0.48,0.09,51.0
11.49,CARRY,5.79,-0.02,-9.58,6.26,-0.01,1,0,324.5,218.0,22.5,0.44,0.09,51.6
11.54,CARRY,5.79,-0.02,-9.58,6.28,-0.01,1,0,324.5,217.0,23.4,0.46,0.09,50.1
11.59,CARRY,5.83,-0.02,-9.58,6.31,-0.01,1,0,324.0,219.0,21.4,0.42,0.08,50.8
11.64,CARRY,5.87,-0.02,-9.58,6.33,-0.01,1,0,323.5,220.5,19.8,0.39,0.07,51.6
11.69,CARRY,5.87,-0.02,-9.58,6.36,-0.01,1,0,324.0,219.5,20.9,0.41,0.08,49.5
11.74,CARRY,5.92,-0.02,-9.58,6.39,-0.01,1,0,323.0,221.5,18.7,0.37,0.06,50.0
11.8,CARRY,5.92,-0.02,-9.58,6.41,-0.01,1,0,324.0,221.0,19.4,0.38,0.08,49.0
11.85,CARRY,5.96,-0.02,-9.58,6.44,-0.01,1,0,323.0,222.5,17.8,0.35,0.06,50.4
11.9,CARRY,5.96,-0.02,-9.58,6.46,-0.01,1,0,323.5,221.5,18.8,0.37,0.07,50.2
11.95,CARRY,6.0,-0.01,-9.58,6.49,-0.01,1,0,323.5,223.5,16.9,0.33,0.07,51.5
12.0,CARRY,6.0,-0.01,-9.58,6.51,-0.01,1,0,323.5,223.0,17.4,0.34,0.07,51.0
12.05,CARRY,6.04,-0.01,-9.58,6.54,-0.01,1,0,323.5,224.0,16.4,0.32,0.07,51.7
12.11,CARRY,6.04,-0.01,-9.58,6.57,-0.01,1,0,323.0,223.5,16.8,0.33,0.06,50.4
12.16,CARRY,6.08,-0.01,-9.58,6.59,-0.01,1,0,323.5,225.0,15.4,0.3,0.07,51.5
12.21,CARRY,6.08,-0.01,-9.58,6.62,-0.01,1,0,323.0,224.0,16.3,0.32,0.06,49.9
12.26,CARRY,6.12,-0.01,-9.58,6.64,-0.01,1,0,323.0,226.0,14.3,0.28,0.06,50.6
12.31,CARRY,6.12,-0.01,-9.58,6.67,-0.01,1,0,323.5,191.0,49.1,0.98,0.07,49.9
12.36,CARRY,6.15,-0.01,-9.58,6.7,-0.01,1,0,323.0,193.5,46.6,0.93,0.06,50.2
12.41,CARRY,6.15,-0.01,-9.58,6.72,-0.01,1,0,323.5,193.5,46.6,0.93,0.07,50.6
12.47,CARRY,6.19,-0.0,-9.58,6.75,-0.01,1,0,323.5,195.5,44.6,0.89,0.07,50.7
12.52,CARRY,6.19,-0.0,-9.58,6.77,-0.01,1,0,323.5,195.5,44.6,0.89,0.07,50.1
12.57,CARRY,6.22,-0.0,-9.58,6.8,-0.01,1,0,323.5,197.0,43.1,0.86,0.07,50.4
12.62,CARRY,6.22,-0.0,-9.58,6.82,-0.01,1,0,323.5,197.5,42.6,0.85,0.07,50.0
12.67,CARRY,6.26,0.0,-9.58,6.85,-0.01,1,0,323.5,199.5,40.7,0.81,0.07,50.6
